GAME_DATE,METRIC_TYPE,METRIC_VALUE,TEAM_ID,TEAM_NAME
2024-11-17,TEAM,0.5714285714285714,1610612756.0,Phoenix Suns
2024-11-17,TEAM,0.5384615384615384,1610612752.0,New York Knicks
2024-11-17,TEAM,0.7142857142857143,1610612751.0,Brooklyn Nets
2024-11-17,TEAM,0.7857142857142857,1610612760.0,Oklahoma City Thunder
2024-11-17,TEAM,0.5714285714285714,1610612742.0,Dallas Mavericks
2024-11-18,TEAM,0.5714285714285714,1610612752.0,New York Knicks
2024-11-18,TEAM,0.8333333333333334,1610612764.0,Washington Wizards
2024-11-18,TEAM,0.5625,1610612765.0,Detroit Pistons
2024-11-18,TEAM,0.6,1610612741.0,Chicago Bulls
2024-11-18,TEAM,0.3333333333333333,1610612746.0,LA Clippers
2024-11-18,TEAM,0.7692307692307693,1610612744.0,Golden State Warriors
2024-11-18,TEAM,0.6,1610612761.0,Toronto Raptors
2024-11-18,TEAM,0.42857142857142855,1610612754.0,Indiana Pacers
2024-11-18,TEAM,0.42857142857142855,1610612749.0,Milwaukee Bucks
2024-11-18,TEAM,0.6,1610612745.0,Houston Rockets
2024-11-18,TEAM,0.5833333333333334,1610612748.0,Miami Heat
2024-11-18,TEAM,0.38461538461538464,1610612755.0,Philadelphia 76ers
2024-11-18,TEAM,0.6,1610612756.0,Phoenix Suns
2024-11-18,TEAM,0.8,1610612753.0,Orlando Magic
2024-11-18,TEAM,0.4666666666666667,1610612758.0,Sacramento Kings
2024-11-18,TEAM,0.5333333333333333,1610612737.0,Atlanta Hawks
2024-11-19,TEAM,0.6428571428571429,1610612747.0,Los Angeles Lakers
2024-11-19,TEAM,0.6428571428571429,1610612762.0,Utah Jazz
2024-11-19,TEAM,0.8,1610612738.0,Boston Celtics
2024-11-19,TEAM,0.75,1610612739.0,Cleveland Cavaliers
2024-11-19,TEAM,0.6,1610612763.0,Memphis Grizzlies
2024-11-19,TEAM,0.6153846153846154,1610612743.0,Denver Nuggets
2024-11-19,TEAM,0.6,1610612742.0,Dallas Mavericks
2024-11-19,TEAM,0.6666666666666666,1610612740.0,New Orleans Pelicans
2024-11-19,TEAM,0.5333333333333333,1610612759.0,San Antonio Spurs
2024-11-19,TEAM,0.7333333333333333,1610612760.0,Oklahoma City Thunder
2024-11-19,TEAM,0.7333333333333333,1610612751.0,Brooklyn Nets
2024-11-19,TEAM,0.5,1610612766.0,Charlotte Hornets
2024-11-20,TEAM,0.625,1610612756.0,Phoenix Suns
2024-11-20,TEAM,0.6,1610612752.0,New York Knicks
2024-11-20,TEAM,0.7647058823529411,1610612739.0,Cleveland Cavaliers
2024-11-20,TEAM,0.6875,1610612740.0,New Orleans Pelicans
2024-11-20,TEAM,0.75,1610612760.0,Oklahoma City Thunder
2024-11-20,TEAM,0.6,1610612757.0,Portland Trail Blazers
2024-11-20,TEAM,0.3125,1610612746.0,LA Clippers
2024-11-20,TEAM,0.75,1610612753.0,Orlando Magic
2024-11-20,TEAM,0.625,1610612763.0,Memphis Grizzlies
2024-11-20,TEAM,0.42857142857142855,1610612755.0,Philadelphia 76ers
2024-11-20,TEAM,0.7857142857142857,1610612744.0,Golden State Warriors
2024-11-20,TEAM,0.5625,1610612737.0,Atlanta Hawks
2024-11-20,TEAM,0.625,1610612745.0,Houston Rockets
2024-11-20,TEAM,0.4666666666666667,1610612754.0,Indiana Pacers
2024-11-20,TEAM,0.4,1610612749.0,Milwaukee Bucks
2024-11-20,TEAM,0.5625,1610612741.0,Chicago Bulls
2024-11-21,TEAM,0.5625,1610612761.0,Toronto Raptors
2024-11-21,TEAM,0.4,1610612750.0,Minnesota Timberwolves
2024-11-21,TEAM,0.6,1610612747.0,Los Angeles Lakers
2024-11-21,TEAM,0.7058823529411765,1610612753.0,Orlando Magic
2024-11-21,TEAM,0.5625,1610612759.0,San Antonio Spurs
2024-11-21,TEAM,0.6666666666666666,1610612762.0,Utah Jazz
2024-11-21,TEAM,0.4666666666666667,1610612766.0,Charlotte Hornets
2024-11-21,TEAM,0.5294117647058824,1610612765.0,Detroit Pistons
2024-11-22,TEAM,0.6470588235294118,1610612745.0,Houston Rockets
2024-11-22,TEAM,0.625,1610612757.0,Portland Trail Blazers
2024-11-22,TEAM,0.5714285714285714,1610612743.0,Denver Nuggets
2024-11-22,TEAM,0.5625,1610612742.0,Dallas Mavericks
2024-11-22,TEAM,0.5294117647058824,1610612741.0,Chicago Bulls
2024-11-22,TEAM,0.5294117647058824,1610612737.0,Atlanta Hawks
2024-11-22,TEAM,0.7058823529411765,1610612740.0,New Orleans Pelicans
2024-11-22,TEAM,0.8,1610612744.0,Golden State Warriors
2024-11-22,TEAM,0.375,1610612749.0,Milwaukee Bucks
2024-11-22,TEAM,0.4375,1610612754.0,Indiana Pacers
2024-11-22,TEAM,0.29411764705882354,1610612746.0,LA Clippers
2024-11-22,TEAM,0.4375,1610612758.0,Sacramento Kings
2024-11-22,TEAM,0.4,1610612755.0,Philadelphia 76ers
2024-11-22,TEAM,0.6875,1610612751.0,Brooklyn Nets
2024-11-22,TEAM,0.8461538461538461,1610612764.0,Washington Wizards
2024-11-22,TEAM,0.8125,1610612738.0,Boston Celtics
2024-11-23,TEAM,0.5294117647058824,1610612759.0,San Antonio Spurs
2024-11-23,TEAM,0.75,1610612744.0,Golden State Warriors
2024-11-23,TEAM,0.5555555555555556,1610612741.0,Chicago Bulls
2024-11-23,TEAM,0.6470588235294118,1610612763.0,Memphis Grizzlies
2024-11-23,TEAM,0.4117647058823529,1610612749.0,Milwaukee Bucks
2024-11-23,TEAM,0.5,1610612766.0,Charlotte Hornets
2024-11-23,TEAM,0.6111111111111112,1610612745.0,Houston Rockets
2024-11-23,TEAM,0.5882352941176471,1610612757.0,Portland Trail Blazers
2024-11-23,TEAM,0.7222222222222222,1610612753.0,Orlando Magic
2024-11-23,TEAM,0.5555555555555556,1610612765.0,Detroit Pistons
2024-11-23,TEAM,0.625,1610612747.0,Los Angeles Lakers
2024-11-23,TEAM,0.6,1610612743.0,Denver Nuggets
2024-11-23,TEAM,0.625,1610612762.0,Utah Jazz
2024-11-23,TEAM,0.5625,1610612752.0,New York Knicks
2024-11-24,TEAM,0.5384615384615384,1610612748.0,Miami Heat
2024-11-24,TEAM,0.5294117647058824,1610612742.0,Dallas Mavericks
2024-11-24,TEAM,0.47058823529411764,1610612754.0,Indiana Pacers
2024-11-24,TEAM,0.8571428571428571,1610612764.0,Washington Wizards
2024-11-24,TEAM,0.8235294117647058,1610612738.0,Boston Celtics
2024-11-24,TEAM,0.4375,1610612750.0,Minnesota Timberwolves
2024-11-24,TEAM,0.4375,1610612755.0,Philadelphia 76ers
2024-11-24,TEAM,0.3333333333333333,1610612746.0,LA Clippers
2024-11-24,TEAM,0.7777777777777778,1610612739.0,Cleveland Cavaliers
2024-11-24,TEAM,0.5882352941176471,1610612761.0,Toronto Raptors
2024-11-24,TEAM,0.4117647058823529,1610612758.0,Sacramento Kings
2024-11-24,TEAM,0.6470588235294118,1610612751.0,Brooklyn Nets
2024-11-25,TEAM,0.7058823529411765,1610612744.0,Golden State Warriors
2024-11-25,TEAM,0.6111111111111112,1610612751.0,Brooklyn Nets
2024-11-25,TEAM,0.5,1610612754.0,Indiana Pacers
2024-11-25,TEAM,0.7222222222222222,1610612740.0,New Orleans Pelicans
2024-11-25,TEAM,0.5789473684210527,1610612765.0,Detroit Pistons
2024-11-25,TEAM,0.6111111111111112,1610612761.0,Toronto Raptors
2024-11-25,TEAM,0.4444444444444444,1610612758.0,Sacramento Kings
2024-11-25,TEAM,0.7647058823529411,1610612760.0,Oklahoma City Thunder
2024-11-25,TEAM,0.8333333333333334,1610612738.0,Boston Celtics
2024-11-25,TEAM,0.3684210526315789,1610612746.0,LA Clippers
2024-11-25,TEAM,0.625,1610612743.0,Denver Nuggets
2024-11-25,TEAM,0.5882352941176471,1610612752.0,New York Knicks
2024-11-25,TEAM,0.5555555555555556,1610612737.0,Atlanta Hawks
2024-11-25,TEAM,0.5555555555555556,1610612742.0,Dallas Mavericks
2024-11-25,TEAM,0.6666666666666666,1610612763.0,Memphis Grizzlies
2024-11-25,TEAM,0.6111111111111112,1610612757.0,Portland Trail Blazers
2024-11-25,TEAM,0.5294117647058824,1610612766.0,Charlotte Hornets
2024-11-25,TEAM,0.7368421052631579,1610612753.0,Orlando Magic
2024-11-26,TEAM,0.8666666666666667,1610612764.0,Washington Wizards
2024-11-26,TEAM,0.5789473684210527,1610612741.0,Chicago Bulls
2024-11-26,TEAM,0.5714285714285714,1610612748.0,Miami Heat
2024-11-26,TEAM,0.4444444444444444,1610612749.0,Milwaukee Bucks
2024-11-26,TEAM,0.6470588235294118,1610612762.0,Utah Jazz
2024-11-26,TEAM,0.5555555555555556,1610612759.0,San Antonio Spurs
2024-11-26,TEAM,0.5882352941176471,1610612756.0,Phoenix Suns
2024-11-26,TEAM,0.5882352941176471,1610612747.0,Los Angeles Lakers
2024-11-26,TEAM,0.47058823529411764,1610612750.0,Minnesota Timberwolves
2024-11-26,TEAM,0.631578947368421,1610612745.0,Houston Rockets
2024-11-27,TEAM,0.7368421052631579,1610612739.0,Cleveland Cavaliers
2024-11-27,TEAM,0.5263157894736842,1610612737.0,Atlanta Hawks
2024-11-27,TEAM,0.6111111111111112,1610612756.0,Phoenix Suns
2024-11-27,TEAM,0.631578947368421,1610612751.0,Brooklyn Nets
2024-11-27,TEAM,0.5555555555555556,1610612766.0,Charlotte Hornets
2024-11-27,TEAM,0.6,1610612748.0,Miami Heat
2024-11-27,TEAM,0.47058823529411764,1610612755.0,Philadelphia 76ers
2024-11-27,TEAM,0.65,1610612745.0,Houston Rockets
2024-11-27,TEAM,0.5263157894736842,1610612759.0,San Antonio Spurs
2024-11-27,TEAM,0.5555555555555556,1610612747.0,Los Angeles Lakers
2024-11-27,TEAM,0.7222222222222222,1610612744.0,Golden State Warriors
2024-11-27,TEAM,0.7777777777777778,1610612760.0,Oklahoma City Thunder
2024-11-27,TEAM,0.5263157894736842,1610612754.0,Indiana Pacers
2024-11-27,TEAM,0.631578947368421,1610612757.0,Portland Trail Blazers
2024-11-27,TEAM,0.6842105263157895,1610612763.0,Memphis Grizzlies
2024-11-27,TEAM,0.6,1610612765.0,Detroit Pistons
2024-11-27,TEAM,0.875,1610612764.0,Washington Wizards
2024-11-27,TEAM,0.4,1610612746.0,LA Clippers
2024-11-27,TEAM,0.5263157894736842,1610612742.0,Dallas Mavericks
2024-11-27,TEAM,0.5555555555555556,1610612752.0,New York Knicks
2024-11-27,TEAM,0.75,1610612753.0,Orlando Magic
2024-11-27,TEAM,0.6,1610612741.0,Chicago Bulls
2024-11-27,TEAM,0.6666666666666666,1610612762.0,Utah Jazz
2024-11-27,TEAM,0.6470588235294118,1610612743.0,Denver Nuggets
2024-11-27,TEAM,0.5,1610612750.0,Minnesota Timberwolves
2024-11-27,TEAM,0.47368421052631576,1610612758.0,Sacramento Kings
2024-11-27,TEAM,0.7368421052631579,1610612740.0,New Orleans Pelicans
2024-11-27,TEAM,0.631578947368421,1610612761.0,Toronto Raptors
2024-11-29,TEAM,0.65,1610612751.0,Brooklyn Nets
2024-11-29,TEAM,0.7619047619047619,1610612753.0,Orlando Magic
2024-11-29,TEAM,0.47368421052631576,1610612750.0,Minnesota Timberwolves
2024-11-29,TEAM,0.38095238095238093,1610612746.0,LA Clippers
2024-11-29,TEAM,0.5625,1610612748.0,Miami Heat
2024-11-29,TEAM,0.6,1610612761.0,Toronto Raptors
2024-11-29,TEAM,0.5789473684210527,1610612747.0,Los Angeles Lakers
2024-11-29,TEAM,0.7894736842105263,1610612760.0,Oklahoma City Thunder
2024-11-29,TEAM,0.7,1610612763.0,Memphis Grizzlies
2024-11-29,TEAM,0.75,1610612740.0,New Orleans Pelicans
2024-11-29,TEAM,0.5,1610612754.0,Indiana Pacers
2024-11-29,TEAM,0.5714285714285714,1610612765.0,Detroit Pistons
2024-11-29,TEAM,0.6190476190476191,1610612741.0,Chicago Bulls
2024-11-29,TEAM,0.8421052631578947,1610612738.0,Boston Celtics
2024-11-29,TEAM,0.6,1610612757.0,Portland Trail Blazers
2024-11-29,TEAM,0.45,1610612758.0,Sacramento Kings
2024-11-29,TEAM,0.5,1610612737.0,Atlanta Hawks
2024-11-29,TEAM,0.7,1610612739.0,Cleveland Cavaliers
2024-11-29,TEAM,0.5789473684210527,1610612766.0,Charlotte Hornets
2024-11-29,TEAM,0.5789473684210527,1610612752.0,New York Knicks
2024-11-30,TEAM,0.6,1610612766.0,Charlotte Hornets
2024-11-30,TEAM,0.5238095238095238,1610612737.0,Atlanta Hawks
2024-11-30,TEAM,0.47368421052631576,1610612749.0,Milwaukee Bucks
2024-11-30,TEAM,0.8823529411764706,1610612764.0,Washington Wizards
2024-11-30,TEAM,0.5789473684210527,1610612756.0,Phoenix Suns
2024-11-30,TEAM,0.6842105263157895,1610612744.0,Golden State Warriors
2024-11-30,TEAM,0.6842105263157895,1610612762.0,Utah Jazz
2024-11-30,TEAM,0.55,1610612742.0,Dallas Mavericks
2024-11-30,TEAM,0.5454545454545454,1610612765.0,Detroit Pistons
2024-11-30,TEAM,0.4444444444444444,1610612755.0,Philadelphia 76ers
2024-12-01,TEAM,0.5714285714285714,1610612761.0,Toronto Raptors
2024-12-01,TEAM,0.5294117647058824,1610612748.0,Miami Heat
2024-12-01,TEAM,0.47619047619047616,1610612758.0,Sacramento Kings
2024-12-01,TEAM,0.55,1610612759.0,San Antonio Spurs
2024-12-01,TEAM,0.6666666666666666,1610612751.0,Brooklyn Nets
2024-12-01,TEAM,0.7727272727272727,1610612753.0,Orlando Magic
2024-12-01,TEAM,0.7142857142857143,1610612763.0,Memphis Grizzlies
2024-12-01,TEAM,0.5238095238095238,1610612754.0,Indiana Pacers
2024-12-01,TEAM,0.7,1610612762.0,Utah Jazz
2024-12-01,TEAM,0.6,1610612747.0,Los Angeles Lakers
2024-12-01,TEAM,0.6666666666666666,1610612739.0,Cleveland Cavaliers
2024-12-01,TEAM,0.8,1610612738.0,Boston Celtics
2024-12-01,TEAM,0.6190476190476191,1610612757.0,Portland Trail Blazers
2024-12-01,TEAM,0.5714285714285714,1610612742.0,Dallas Mavericks
2024-12-01,TEAM,0.6,1610612752.0,New York Knicks
2024-12-01,TEAM,0.7619047619047619,1610612740.0,New Orleans Pelicans
2024-12-01,TEAM,0.36363636363636365,1610612746.0,LA Clippers
2024-12-01,TEAM,0.6111111111111112,1610612743.0,Denver Nuggets
2024-12-01,TEAM,0.6190476190476191,1610612745.0,Houston Rockets
2024-12-01,TEAM,0.75,1610612760.0,Oklahoma City Thunder
2024-12-02,TEAM,0.45,1610612750.0,Minnesota Timberwolves
2024-12-02,TEAM,0.5714285714285714,1610612747.0,Los Angeles Lakers
2024-12-02,TEAM,0.5454545454545454,1610612737.0,Atlanta Hawks
2024-12-02,TEAM,0.7727272727272727,1610612740.0,New Orleans Pelicans
2024-12-02,TEAM,0.5909090909090909,1610612741.0,Chicago Bulls
2024-12-02,TEAM,0.6363636363636364,1610612751.0,Brooklyn Nets
2024-12-02,TEAM,0.8095238095238095,1610612738.0,Boston Celtics
2024-12-02,TEAM,0.5555555555555556,1610612748.0,Miami Heat
2024-12-03,TEAM,0.5652173913043478,1610612765.0,Detroit Pistons
2024-12-03,TEAM,0.5,1610612749.0,Milwaukee Bucks
2024-12-03,TEAM,0.7619047619047619,1610612760.0,Oklahoma City Thunder
2024-12-03,TEAM,0.7142857142857143,1610612762.0,Utah Jazz
2024-12-03,TEAM,0.391304347826087,1610612746.0,LA Clippers
2024-12-03,TEAM,0.6363636363636364,1610612757.0,Portland Trail Blazers
2024-12-03,TEAM,0.5454545454545454,1610612761.0,Toronto Raptors
2024-12-03,TEAM,0.5,1610612754.0,Indiana Pacers
2024-12-03,TEAM,0.6190476190476191,1610612766.0,Charlotte Hornets
2024-12-03,TEAM,0.47368421052631576,1610612755.0,Philadelphia 76ers
2024-12-03,TEAM,0.5714285714285714,1610612752.0,New York Knicks
2024-12-03,TEAM,0.7391304347826086,1610612753.0,Orlando Magic
2024-12-03,TEAM,0.5454545454545454,1610612742.0,Dallas Mavericks
2024-12-03,TEAM,0.6818181818181818,1610612763.0,Memphis Grizzlies
2024-12-03,TEAM,0.55,1610612756.0,Phoenix Suns
2024-12-03,TEAM,0.5238095238095238,1610612759.0,San Antonio Spurs
2024-12-03,TEAM,0.45454545454545453,1610612758.0,Sacramento Kings
2024-12-03,TEAM,0.5909090909090909,1610612745.0,Houston Rockets
2024-12-03,TEAM,0.631578947368421,1610612743.0,Denver Nuggets
2024-12-03,TEAM,0.7,1610612744.0,Golden State Warriors
2024-12-03,TEAM,0.6818181818181818,1610612739.0,Cleveland Cavaliers
2024-12-03,TEAM,0.8888888888888888,1610612764.0,Washington Wizards
2024-12-04,TEAM,0.8181818181818182,1610612738.0,Boston Celtics
2024-12-04,TEAM,0.5833333333333334,1610612765.0,Detroit Pistons
2024-12-04,TEAM,0.6086956521739131,1610612751.0,Brooklyn Nets
2024-12-04,TEAM,0.4782608695652174,1610612754.0,Indiana Pacers
2024-12-04,TEAM,0.47619047619047616,1610612749.0,Milwaukee Bucks
2024-12-04,TEAM,0.5217391304347826,1610612737.0,Atlanta Hawks
2024-12-04,TEAM,0.5,1610612755.0,Philadelphia 76ers
2024-12-04,TEAM,0.75,1610612753.0,Orlando Magic
2024-12-04,TEAM,0.5263157894736842,1610612748.0,Miami Heat
2024-12-04,TEAM,0.5454545454545454,1610612747.0,Los Angeles Lakers
2024-12-04,TEAM,0.375,1610612746.0,LA Clippers
2024-12-04,TEAM,0.42857142857142855,1610612750.0,Minnesota Timberwolves
2024-12-05,TEAM,0.5,1610612759.0,San Antonio Spurs
2024-12-05,TEAM,0.5652173913043478,1610612741.0,Chicago Bulls
2024-12-05,TEAM,0.6956521739130435,1610612739.0,Cleveland Cavaliers
2024-12-05,TEAM,0.65,1610612743.0,Denver Nuggets
2024-12-05,TEAM,0.6666666666666666,1610612744.0,Golden State Warriors
2024-12-05,TEAM,0.5652173913043478,1610612745.0,Houston Rockets
2024-12-05,TEAM,0.5909090909090909,1610612752.0,New York Knicks
2024-12-05,TEAM,0.6363636363636364,1610612766.0,Charlotte Hornets
2024-12-05,TEAM,0.5652173913043478,1610612761.0,Toronto Raptors
2024-12-05,TEAM,0.7727272727272727,1610612760.0,Oklahoma City Thunder
2024-12-05,TEAM,0.6956521739130435,1610612763.0,Memphis Grizzlies
2024-12-05,TEAM,0.4782608695652174,1610612758.0,Sacramento Kings
2024-12-05,TEAM,0.8947368421052632,1610612764.0,Washington Wizards
2024-12-05,TEAM,0.5652173913043478,1610612742.0,Dallas Mavericks
2024-12-05,TEAM,0.7391304347826086,1610612740.0,New Orleans Pelicans
2024-12-05,TEAM,0.5238095238095238,1610612756.0,Phoenix Suns
2024-12-06,TEAM,0.5416666666666666,1610612737.0,Atlanta Hawks
2024-12-06,TEAM,0.5652173913043478,1610612747.0,Los Angeles Lakers
2024-12-06,TEAM,0.47619047619047616,1610612755.0,Philadelphia 76ers
2024-12-06,TEAM,0.72,1610612753.0,Orlando Magic
2024-12-06,TEAM,0.5416666666666666,1610612741.0,Chicago Bulls
2024-12-06,TEAM,0.4583333333333333,1610612754.0,Indiana Pacers
2024-12-06,TEAM,0.8260869565217391,1610612738.0,Boston Celtics
2024-12-06,TEAM,0.5,1610612749.0,Milwaukee Bucks
2024-12-06,TEAM,0.6521739130434783,1610612757.0,Portland Trail Blazers
2024-12-06,TEAM,0.7272727272727273,1610612762.0,Utah Jazz
2024-12-06,TEAM,0.4782608695652174,1610612759.0,San Antonio Spurs
2024-12-06,TEAM,0.4583333333333333,1610612758.0,Sacramento Kings
2024-12-06,TEAM,0.6818181818181818,1610612744.0,Golden State Warriors
2024-12-06,TEAM,0.45454545454545453,1610612750.0,Minnesota Timberwolves
2024-12-07,TEAM,0.7916666666666666,1610612738.0,Boston Celtics
2024-12-07,TEAM,0.6666666666666666,1610612763.0,Memphis Grizzlies
2024-12-07,TEAM,0.85,1610612764.0,Washington Wizards
2024-12-07,TEAM,0.6190476190476191,1610612743.0,Denver Nuggets
2024-12-07,TEAM,0.5652173913043478,1610612752.0,New York Knicks
2024-12-07,TEAM,0.56,1610612765.0,Detroit Pistons
2024-12-07,TEAM,0.6521739130434783,1610612766.0,Charlotte Hornets
2024-12-07,TEAM,0.7083333333333334,1610612739.0,Cleveland Cavaliers
2024-12-07,TEAM,0.75,1610612740.0,New Orleans Pelicans
2024-12-07,TEAM,0.782608695652174,1610612760.0,Oklahoma City Thunder
2024-12-07,TEAM,0.5833333333333334,1610612761.0,Toronto Raptors
2024-12-07,TEAM,0.5833333333333334,1610612742.0,Dallas Mavericks
2024-12-07,TEAM,0.5,1610612748.0,Miami Heat
2024-12-07,TEAM,0.5,1610612756.0,Phoenix Suns
2024-12-08,TEAM,0.52,1610612741.0,Chicago Bulls
2024-12-08,TEAM,0.45454545454545453,1610612755.0,Philadelphia 76ers
2024-12-08,TEAM,0.5,1610612759.0,San Antonio Spurs
2024-12-08,TEAM,0.76,1610612740.0,New Orleans Pelicans
2024-12-08,TEAM,0.8571428571428571,1610612764.0,Washington Wizards
2024-12-08,TEAM,0.68,1610612763.0,Memphis Grizzlies
2024-12-08,TEAM,0.48,1610612758.0,Sacramento Kings
2024-12-08,TEAM,0.7391304347826086,1610612762.0,Utah Jazz
2024-12-08,TEAM,0.625,1610612751.0,Brooklyn Nets
2024-12-08,TEAM,0.5217391304347826,1610612749.0,Milwaukee Bucks
2024-12-08,TEAM,0.44,1610612754.0,Indiana Pacers
2024-12-08,TEAM,0.625,1610612766.0,Charlotte Hornets
2024-12-08,TEAM,0.47619047619047616,1610612748.0,Miami Heat
2024-12-08,TEAM,0.68,1610612739.0,Cleveland Cavaliers
2024-12-08,TEAM,0.4,1610612746.0,LA Clippers
2024-12-08,TEAM,0.5833333333333334,1610612745.0,Houston Rockets
2024-12-08,TEAM,0.6521739130434783,1610612744.0,Golden State Warriors
2024-12-08,TEAM,0.43478260869565216,1610612750.0,Minnesota Timberwolves
2024-12-08,TEAM,0.5833333333333334,1610612747.0,Los Angeles Lakers
2024-12-08,TEAM,0.6666666666666666,1610612757.0,Portland Trail Blazers
2024-12-08,TEAM,0.56,1610612737.0,Atlanta Hawks
2024-12-08,TEAM,0.6363636363636364,1610612743.0,Denver Nuggets
2024-12-08,TEAM,0.7307692307692307,1610612753.0,Orlando Magic
2024-12-08,TEAM,0.5217391304347826,1610612756.0,Phoenix Suns
2024-12-09,TEAM,0.6,1610612761.0,Toronto Raptors
2024-12-09,TEAM,0.5833333333333334,1610612752.0,New York Knicks
2024-12-10,TEAM,0.5,1610612749.0,Milwaukee Bucks
2024-12-10,TEAM,0.7037037037037037,1610612753.0,Orlando Magic
2024-12-10,TEAM,0.75,1610612760.0,Oklahoma City Thunder
2024-12-10,TEAM,0.56,1610612742.0,Dallas Mavericks
2024-12-11,TEAM,0.6,1610612745.0,Houston Rockets
2024-12-11,TEAM,0.6666666666666666,1610612744.0,Golden State Warriors
2024-12-11,TEAM,0.56,1610612752.0,New York Knicks
2024-12-11,TEAM,0.5384615384615384,1610612737.0,Atlanta Hawks
2024-12-12,TEAM,0.8,1610612738.0,Boston Celtics
2024-12-12,TEAM,0.5769230769230769,1610612765.0,Detroit Pistons
2024-12-12,TEAM,0.5,1610612748.0,Miami Heat
2024-12-12,TEAM,0.6153846153846154,1610612761.0,Toronto Raptors
2024-12-12,TEAM,0.7692307692307693,1610612740.0,New Orleans Pelicans
2024-12-12,TEAM,0.5,1610612758.0,Sacramento Kings
2024-12-13,TEAM,0.75,1610612762.0,Utah Jazz
2024-12-13,TEAM,0.5416666666666666,1610612756.0,Phoenix Suns
2024-12-13,TEAM,0.6923076923076923,1610612739.0,Cleveland Cavaliers
2024-12-13,TEAM,0.8636363636363636,1610612764.0,Washington Wizards
2024-12-13,TEAM,0.4166666666666667,1610612750.0,Minnesota Timberwolves
2024-12-13,TEAM,0.56,1610612747.0,Los Angeles Lakers
2024-12-13,TEAM,0.5384615384615384,1610612741.0,Chicago Bulls
2024-12-13,TEAM,0.64,1610612766.0,Charlotte Hornets
2024-12-13,TEAM,0.6923076923076923,1610612763.0,Memphis Grizzlies
2024-12-13,TEAM,0.64,1610612751.0,Brooklyn Nets
2024-12-13,TEAM,0.6521739130434783,1610612743.0,Denver Nuggets
2024-12-13,TEAM,0.4230769230769231,1610612746.0,LA Clippers
2024-12-13,TEAM,0.4782608695652174,1610612755.0,Philadelphia 76ers
2024-12-13,TEAM,0.46153846153846156,1610612754.0,Indiana Pacers
2024-12-13,TEAM,0.68,1610612757.0,Portland Trail Blazers
2024-12-13,TEAM,0.52,1610612759.0,San Antonio Spurs
2024-12-15,TEAM,0.48148148148148145,1610612754.0,Indiana Pacers
2024-12-15,TEAM,0.7777777777777778,1610612740.0,New Orleans Pelicans
2024-12-15,TEAM,0.8695652173913043,1610612764.0,Washington Wizards
2024-12-15,TEAM,0.8076923076923077,1610612738.0,Boston Celtics
2024-12-15,TEAM,0.68,1610612744.0,Golden State Warriors
2024-12-15,TEAM,0.5769230769230769,1610612742.0,Dallas Mavericks
2024-12-15,TEAM,0.56,1610612756.0,Phoenix Suns
2024-12-15,TEAM,0.6923076923076923,1610612757.0,Portland Trail Blazers
2024-12-15,TEAM,0.5384615384615384,1610612747.0,Los Angeles Lakers
2024-12-15,TEAM,0.6666666666666666,1610612763.0,Memphis Grizzlies
2024-12-15,TEAM,0.7142857142857143,1610612753.0,Orlando Magic
2024-12-15,TEAM,0.5769230769230769,1610612752.0,New York Knicks
2024-12-15,TEAM,0.5,1610612759.0,San Antonio Spurs
2024-12-15,TEAM,0.4,1610612750.0,Minnesota Timberwolves
2024-12-16,TEAM,0.4444444444444444,1610612746.0,LA Clippers
2024-12-16,TEAM,0.76,1610612762.0,Utah Jazz
2024-12-16,TEAM,0.6538461538461539,1610612766.0,Charlotte Hornets
2024-12-16,TEAM,0.5,1610612755.0,Philadelphia 76ers
2024-12-16,TEAM,0.5185185185185185,1610612758.0,Sacramento Kings
2024-12-16,TEAM,0.6666666666666666,1610612743.0,Denver Nuggets
2024-12-16,TEAM,0.5555555555555556,1610612765.0,Detroit Pistons
2024-12-16,TEAM,0.4782608695652174,1610612748.0,Miami Heat
